time,Bx,By,Bz,BT
6.170068,198.45,375.75,279.98,508.88
6.179262,184.65,383.85,290.78,515.74
6.189051,169.8,390.38,300.53,521.1
6.197714,153.6,394.95,309.45,524.73
6.21852,153.6,394.95,309.45,524.73
6.219332,118.95,398.48,322.58,526.29
6.227446,100.95,397.65,326.93,524.59
6.236938,82.88,394.88,329.85,521.15
6.247393,64.73,390.75,331.12,516.25
6.257093,46.58,384.98,331.35,510.07
6.26747,46.58,384.98,331.35,510.07
6.274652,29.25,377.85,330.08,502.57
6.286203,12.38,369.83,327.45,494.11
6.294231,-3.45,360.83,324.15,485.06
6.317398,-18.38,351.53,319.65,475.48
6.318414,-32.03,341.55,314.85,465.63
